,headline,url,source,source_url,category,text,clean_text,lc_text,text_token,clean_text_token,lc_text_token,no_sw_text,text_stem,text_lemm
0,Manappuram Finance to consider fund raising options in September - Business Standard,https://www.business-standard.com/article/news-cm/manappuram-finance-to-consider-fund-raising-options-in-september-121083000130_1.html,Business Standard,https://www.business-standard.com,finance,"Manappuram Finance said the company may consider and approve issuances of Debt Securities during September 2021.

The company is considering various options for raising funds through borrowings including by the way of issuance of various debt securities in onshore / offshore securities market by Public Issue, on Private Placement Basis or through issuing Commercial Papers.

Based on the prevailing market conditions, the Board of Directors / Financial Resources and Management Committee / Debenture Committee of the Board of Directors of the Company may consider and approve issuances of Debt Securities during the month of September, 2021, subject to such terms and conditions including the issue price of debt securities, as the Board / respective Committee may deem fit.

Shares of Manappuram Finance fell 0.74% to settle at Rs 160.25 on Friday, 27 August 2021.

Manappuram Finance is a gold loans offering non-banking financial company, engaged in providing finance against used household gold ornaments.

Powered by Capital Market - Live News

(This story has not been edited by Business Standard staff and is auto-generated from a syndicated feed.)",Manappuram Finance said the company may consider and approve issuances of Debt Securities during September 2021  The company is considering various options for raising funds through borrowings including by the way of issuance of various debt securities in onshore  offshore securities market by Public Issue on Private Placement Basis or through issuing Commercial Papers  Based on the prevailing market conditions the Board of Directors  Financial Resources and Management Committee  Debenture Committee of the Board of Directors of the Company may consider and approve issuances of Debt Securities during the month of September 2021 subject to such terms and conditions including the issue price of debt securities as the Board  respective Committee may deem fit  Shares of Manappuram Finance fell 074 to settle at Rs 16025 on Friday 27 August 2021  Manappuram Finance is a gold loans offering nonbanking financial company engaged in providing finance against used household gold ornaments  Powered by Capital Market  Live News  This story has not been edited by Business Standard staff and is autogenerated from a syndicated feed,manappuram finance said the company may consider and approve issuances of debt securities during september 2021  the company is considering various options for raising funds through borrowings including by the way of issuance of various debt securities in onshore  offshore securities market by public issue on private placement basis or through issuing commercial papers  based on the prevailing market conditions the board of directors  financial resources and management committee  debenture committee of the board of directors of the company may consider and approve issuances of debt securities during the month of september 2021 subject to such terms and conditions including the issue price of debt securities as the board  respective committee may deem fit  shares of manappuram finance fell 074 to settle at rs 16025 on friday 27 august 2021  manappuram finance is a gold loans offering nonbanking financial company engaged in providing finance against used household gold ornaments  powered by capital market  live news  this story has not been edited by business standard staff and is autogenerated from a syndicated feed,"['Manappuram', 'Finance', 'said', 'the', 'company', 'may', 'consider', 'and', 'approve', 'issuances', 'of', 'Debt', 'Securities', 'during', 'September', '2021', 'The', 'company', 'is', 'considering', 'various', 'options', 'for', 'raising', 'funds', 'through', 'borrowings', 'including', 'by', 'the', 'way', 'of', 'issuance', 'of', 'various', 'debt', 'securities', 'in', 'onshore', 'offshore', 'securities', 'market', 'by', 'Public', 'Issue', 'on', 'Private', 'Placement', 'Basis', 'or', 'through', 'issuing', 'Commercial', 'Papers', 'Based', 'on', 'the', 'prevailing', 'market', 'conditions', 'the', 'Board', 'of', 'Directors', 'Financial', 'Resources', 'and', 'Management', 'Committee', 'Debenture', 'Committee', 'of', 'the', 'Board', 'of', 'Directors', 'of', 'the', 'Company', 'may', 'consider', 'and', 'approve', 'issuances', 'of', 'Debt', 'Securities', 'during', 'the', 'month', 'of', 'September', '2021', 'subject', 'to', 'such', 'terms', 'and', 'conditions', 'including', 'the', 'issue', 'price', 'of', 'debt', 'securities', 'as', 'the', 'Board', 'respective', 'Committee', 'may', 'deem', 'fit', 'Shares', 'of', 'Manappuram', 'Finance', 'fell', '0', '74', 'to', 'settle', 'at', 'Rs', '160', '25', 'on', 'Friday', '27', 'August', '2021', 'Manappuram', 'Finance', 'is', 'a', 'gold', 'loans', 'offering', 'non', 'banking', 'financial', 'company', 'engaged', 'in', 'providing', 'finance', 'against', 'used', 'household', 'gold', 'ornaments', 'Powered', 'by', 'Capital', 'Market', 'Live', 'News', 'This', 'story', 'has', 'not', 'been', 'edited', 'by', 'Business', 'Standard', 'staff', 'and', 'is', 'auto', 'generated', 'from', 'a', 'syndicated', 'feed']","['Manappuram', 'Finance', 'said', 'the', 'company', 'may', 'consider', 'and', 'approve', 'issuances', 'of', 'Debt', 'Securities', 'during', 'September', '2021', 'The', 'company', 'is', 'considering', 'various', 'options', 'for', 'raising', 'funds', 'through', 'borrowings', 'including', 'by', 'the', 'way', 'of', 'issuance', 'of', 'various', 'debt', 'securities', 'in', 'onshore', 'offshore', 'securities', 'market', 'by', 'Public', 'Issue', 'on', 'Private', 'Placement', 'Basis', 'or', 'through', 'issuing', 'Commercial', 'Papers', 'Based', 'on', 'the', 'prevailing', 'market', 'conditions', 'the', 'Board', 'of', 'Directors', 'Financial', 'Resources', 'and', 'Management', 'Committee', 'Debenture', 'Committee', 'of', 'the', 'Board', 'of', 'Directors', 'of', 'the', 'Company', 'may', 'consider', 'and', 'approve', 'issuances', 'of', 'Debt', 'Securities', 'during', 'the', 'month', 'of', 'September', '2021', 'subject', 'to', 'such', 'terms', 'and', 'conditions', 'including', 'the', 'issue', 'price', 'of', 'debt', 'securities', 'as', 'the', 'Board', 'respective', 'Committee', 'may', 'deem', 'fit', 'Shares', 'of', 'Manappuram', 'Finance', 'fell', '074', 'to', 'settle', 'at', 'Rs', '16025', 'on', 'Friday', '27', 'August', '2021', 'Manappuram', 'Finance', 'is', 'a', 'gold', 'loans', 'offering', 'nonbanking', 'financial', 'company', 'engaged', 'in', 'providing', 'finance', 'against', 'used', 'household', 'gold', 'ornaments', 'Powered', 'by', 'Capital', 'Market', 'Live', 'News', 'This', 'story', 'has', 'not', 'been', 'edited', 'by', 'Business', 'Standard', 'staff', 'and', 'is', 'autogenerated', 'from', 'a', 'syndicated', 'feed']","['manappuram', 'finance', 'said', 'the', 'company', 'may', 'consider', 'and', 'approve', 'issuances', 'of', 'debt', 'securities', 'during', 'september', '2021', 'the', 'company', 'is', 'considering', 'various', 'options', 'for', 'raising', 'funds', 'through', 'borrowings', 'including', 'by', 'the', 'way', 'of', 'issuance', 'of', 'various', 'debt', 'securities', 'in', 'onshore', 'offshore', 'securities', 'market', 'by', 'public', 'issue', 'on', 'private', 'placement', 'basis', 'or', 'through', 'issuing', 'commercial', 'papers', 'based', 'on', 'the', 'prevailing', 'market', 'conditions', 'the', 'board', 'of', 'directors', 'financial', 'resources', 'and', 'management', 'committee', 'debenture', 'committee', 'of', 'the', 'board', 'of', 'directors', 'of', 'the', 'company', 'may', 'consider', 'and', 'approve', 'issuances', 'of', 'debt', 'securities', 'during', 'the', 'month', 'of', 'september', '2021', 'subject', 'to', 'such', 'terms', 'and', 'conditions', 'including', 'the', 'issue', 'price', 'of', 'debt', 'securities', 'as', 'the', 'board', 'respective', 'committee', 'may', 'deem', 'fit', 'shares', 'of', 'manappuram', 'finance', 'fell', '074', 'to', 'settle', 'at', 'rs', '16025', 'on', 'friday', '27', 'august', '2021', 'manappuram', 'finance', 'is', 'a', 'gold', 'loans', 'offering', 'nonbanking', 'financial', 'company', 'engaged', 'in', 'providing', 'finance', 'against', 'used', 'household', 'gold', 'ornaments', 'powered', 'by', 'capital', 'market', 'live', 'news', 'this', 'story', 'has', 'not', 'been', 'edited', 'by', 'business', 'standard', 'staff', 'and', 'is', 'autogenerated', 'from', 'a', 'syndicated', 'feed']","['manappuram', 'finance', 'said', 'company', 'may', 'consider', 'approve', 'issuances', 'debt', 'securities', 'september', '2021', 'company', 'considering', 'various', 'options', 'raising', 'funds', 'borrowings', 'including', 'way', 'issuance', 'various', 'debt', 'securities', 'onshore', 'offshore', 'securities', 'market', 'public', 'issue', 'private', 'placement', 'basis', 'issuing', 'commercial', 'papers', 'based', 'prevailing', 'market', 'conditions', 'board', 'directors', 'financial', 'resources', 'management', 'committee', 'debenture', 'committee', 'board', 'directors', 'company', 'may', 'consider', 'approve', 'issuances', 'debt', 'securities', 'month', 'september', '2021', 'subject', 'terms', 'conditions', 'including', 'issue', 'price', 'debt', 'securities', 'board', 'respective', 'committee', 'may', 'deem', 'fit', 'shares', 'manappuram', 'finance', 'fell', '074', 'settle', 'rs', '16025', 'friday', '27', 'august', '2021', 'manappuram', 'finance', 'gold', 'loans', 'offering', 'nonbanking', 'financial', 'company', 'engaged', 'providing', 'finance', 'used', 'household', 'gold', 'ornaments', 'powered', 'capital', 'market', 'live', 'news', 'story', 'edited', 'business', 'standard', 'staff', 'autogenerated', 'syndicated', 'feed']","['manappuram', 'financ', 'said', 'compani', 'may', 'consid', 'approv', 'issuanc', 'debt', 'secur', 'septemb', '2021', 'compani', 'consid', 'variou', 'option', 'rais', 'fund', 'borrow', 'includ', 'way', 'issuanc', 'variou', 'debt', 'secur', 'onshor', 'offshor', 'secur', 'market', 'public', 'issu', 'privat', 'placement', 'basi', 'issu', 'commerci', 'paper', 'base', 'prevail', 'market', 'condit', 'board', 'director', 'financi', 'resourc', 'manag', 'committe', 'debentur', 'committe', 'board', 'director', 'compani', 'may', 'consid', 'approv', 'issuanc', 'debt', 'secur', 'month', 'septemb', '2021', 'subject', 'term', 'condit', 'includ', 'issu', 'price', 'debt', 'secur', 'board', 'respect', 'committe', 'may', 'deem', 'fit', 'share', 'manappuram', 'financ', 'fell', '074', 'settl', 'rs', '16025', 'friday', '27', 'august', '2021', 'manappuram', 'financ', 'gold', 'loan', 'offer', 'nonbank', 'financi', 'compani', 'engag', 'provid', 'financ', 'use', 'household', 'gold', 'ornament', 'power', 'capit', 'market', 'live', 'news', 'stori', 'edit', 'busi', 'standard', 'staff', 'autogener', 'syndic', 'feed']","['manappuram', 'finance', 'said', 'company', 'may', 'consider', 'approve', 'issuance', 'debt', 'security', 'september', '2021', 'company', 'considering', 'various', 'option', 'raising', 'fund', 'borrowing', 'including', 'way', 'issuance', 'various', 'debt', 'security', 'onshore', 'offshore', 'security', 'market', 'public', 'issue', 'private', 'placement', 'basis', 'issuing', 'commercial', 'paper', 'based', 'prevailing', 'market', 'condition', 'board', 'director', 'financial', 'resource', 'management', 'committee', 'debenture', 'committee', 'board', 'director', 'company', 'may', 'consider', 'approve', 'issuance', 'debt', 'security', 'month', 'september', '2021', 'subject', 'term', 'condition', 'including', 'issue', 'price', 'debt', 'security', 'board', 'respective', 'committee', 'may', 'deem', 'fit', 'share', 'manappuram', 'finance', 'fell', '074', 'settle', 'r', '16025', 'friday', '27', 'august', '2021', 'manappuram', 'finance', 'gold', 'loan', 'offering', 'nonbanking', 'financial', 'company', 'engaged', 'providing', 'finance', 'used', 'household', 'gold', 'ornament', 'powered', 'capital', 'market', 'live', 'news', 'story', 'edited', 'business', 'standard', 'staff', 'autogenerated', 'syndicated', 'feed']"
